"GC-GM"|No |"76046614"|"140888613"
"CH"|Yes|"76046603"|"140888590"
"GP-GC"|No |"76046603"|"140888591"
"GC-GM"|No |"76046358"|"140888077"
"GC"|Yes|"76046358"|"140888078"
"CL"|Yes|"76046382"|"140888130"
"GC-GM"|Yes|"76046577"|"140888530"
"GC"|No |"76046577"|"140888531"
"GP-GM"|No |"76046577"|"140888532"
"GM"|Yes|"76046340"|"140888042"
"SC-SM"|No |"76046340"|"140888043"
"GC-GM"|Yes|"76046319"|"140887998"
"GM"|No |"76046319"|"140887999"
"GW"|No |"76046319"|"140888000"
"GC"|No |"76046650"|"140888689"
"GW"|No |"76046650"|"140888690"
"GC-GM"|Yes|"76046650"|"140888691"
"PT"|Yes|"76046465"|"140888294"
"GC"|Yes|"76046651"|"140888692"
"CH"|No |"76046651"|"140888693"
"GC-GM"|No |"76046651"|"140888694"
"GW"|No |"76046316"|"140887994"
"GC-GM"|No |"76046316"|"140887993"
"GP-GM"|Yes|"76046316"|"140887992"
"GC-GM"|Yes|"76046672"|"140888738"
"GW"|No |"76046672"|"140888737"
"GC"|No |"76046672"|"140888736"
"GC-GM"|Yes|"76046432"|"140888227"
"GP-GM"|No |"76046432"|"140888228"
"GM"|No |"76046432"|"140888229"
"GM"|Yes|"76046371"|"140888106"
"GC-GM"|No |"76046371"|"140888107"
"OH"|No |"76046371"|"140888108"
"GC-GM"|Yes|"76046308"|"140887977"
"GC"|No |"76046308"|"140887978"
"GW"|No |"76046308"|"140887979"
"PT"|Yes|"76046529"|"140888434"
"SM"|Yes|"76046624"|"140888632"
"GM"|No |"76046624"|"140888633"
"GP-GM"|No |"76046434"|"140888233"
"GC-GM"|Yes|"76046434"|"140888234"
"GM"|No |"76046434"|"140888235"
"GW"|Yes|"76046474"|"140888313"
"GP-GC"|No |"76046474"|"140888314"
"PT"|Yes|"76046445"|"140888254"
"PT"|Yes|"76046288"|"140887939"
"GM"|No |"76046275"|"140887910"
"GP-GM"|No |"76046275"|"140887909"
"GC-GM"|Yes|"76046275"|"140887908"
"SP-SM"|Yes|"76046266"|"140887890"
"SM"|No |"76046266"|"140887891"
"CL"|Yes|"76046336"|"140888035"
"CH"|No |"76046336"|"140888036"
"CH"|No |"76046555"|"140888489"
"CL"|Yes|"76046555"|"140888488"
"PT"|Yes|"76046369"|"140888104"
"GC-GM"|Yes|"76046640"|"140888665"
"GM"|No |"76046640"|"140888666"
"GP-GM"|No |"76046640"|"140888667"
"CL"|Yes|"76046421"|"140888206"
"CH"|No |"76046421"|"140888207"
"GM"|Yes|"76046588"|"140888558"
"SC-SM"|No |"76046588"|"140888559"
"GP"|Yes|"76046264"|"140887885"
"GP-GM"|No |"76046264"|"140887886"
"SM"|No |"76046661"|"140888711"
"GM"|Yes|"76046661"|"140888710"
"GC-GM"|Yes|"76046476"|"140888316"
"GM"|No |"76046476"|"140888317"
"GW"|No |"76046476"|"140888318"
"GC"|Yes|"76046566"|"140888508"
"GP-GC"|No |"76046566"|"140888509"
"ML"|Yes|"76046463"|"140888291"
"OH"|No |"76046463"|"140888292"
"GC"|Yes|"76046635"|"140888657"
"GC-GM"|No |"76046635"|"140888658"
"CH"|Yes|"76046360"|"140888082"
"GP-GC"|No |"76046360"|"140888083"
"CL"|Yes|"76046347"|"140888058"
"CH"|No |"76046347"|"140888059"
"GC-GM"|Yes|"76046587"|"140888555"
"SM"|No |"76046587"|"140888556"
"GP-GM"|No |"76046587"|"140888557"
"GC-GM"|Yes|"76046643"|"140888674"
"GP-GM"|No |"76046643"|"140888675"
"GC"|No |"76046643"|"140888676"
"PT"|Yes|"76046286"|"140887937"
"GP-GM"|Yes|"76046484"|"140888335"
"GC-GM"|No |"76046484"|"140888336"
"GW"|No |"76046484"|"140888337"
"PT"|Yes|"76046411"|"140888187"
"GP-GM"|Yes|"76046402"|"140888170"
"GC-GM"|No |"76046402"|"140888171"
"GW"|No |"76046402"|"140888172"
"GC"|No |"76046621"|"140888629"
"GP-GM"|No |"76046621"|"140888628"
"GC-GM"|Yes|"76046621"|"140888627"
"GC"|Yes|"76046518"|"140888408"
"GC-GM"|No |"76046518"|"140888409"
"GM"|Yes|"76046617"|"140888616"
"SM"|No |"76046617"|"140888617"
"GC-GM"|Yes|"76046307"|"140887974"
"GP-GM"|No |"76046307"|"140887975"
"GM"|No |"76046307"|"140887976"
"SM"|Yes|"76046339"|"140888040"
"GM"|No |"76046339"|"140888041"
"ML"|Yes|"76046338"|"140888038"
"OH"|No |"76046338"|"140888039"
"OH"|No |"76046328"|"140888020"
"GC-GM"|No |"76046328"|"140888019"
"GM"|Yes|"76046328"|"140888018"
"PT"|Yes|"76046401"|"140888169"
"GP-GM"|No |"76046595"|"140888573"
"GC-GM"|Yes|"76046595"|"140888574"
"GC"|No |"76046595"|"140888575"
"GC"|Yes|"76046390"|"140888143"
"GC-GM"|No |"76046390"|"140888144"
"PT"|Yes|"76046573"|"140888521"
"GC"|No |"76046481"|"140888328"
"GW"|No |"76046481"|"140888329"
"GC-GM"|Yes|"76046481"|"140888330"
"GM"|Yes|"76046510"|"140888390"
"SC-SM"|No |"76046510"|"140888391"
"PT"|Yes|"76046632"|"140888652"
"PT"|Yes|"76046297"|"140887953"
"GC"|Yes|"76046521"|"140888414"
"GP-GC"|No |"76046521"|"140888415"
"GM"|Yes|"76046413"|"140888189"
"GC-GM"|No |"76046413"|"140888190"
"OH"|No |"76046413"|"140888191"
"ML"|Yes|"76046349"|"140888061"
"OH"|No |"76046349"|"140888062"
"GC-GM"|Yes|"76046547"|"140888470"
"GP-GM"|No |"76046547"|"140888471"
"SM"|No |"76046547"|"140888472"
"ML"|Yes|"76046423"|"140888209"
"OH"|No |"76046423"|"140888210"
"PT"|Yes|"76046654"|"140888699"
"OH"|No |"76046492"|"140888351"
"ML"|Yes|"76046492"|"140888350"
"GM"|No |"76046584"|"140888549"
"SM"|Yes|"76046584"|"140888550"
"PT"|Yes|"76046610"|"140888605"
"GC-GM"|No |"76046391"|"140888145"
"GC"|Yes|"76046391"|"140888146"
"PT"|Yes|"76046296"|"140887952"
"GP-GC"|No |"76046499"|"140888363"
"GC"|Yes|"76046499"|"140888364"
"GC"|Yes|"76046636"|"140888659"
"GC-GM"|No |"76046636"|"140888660"
"PT"|Yes|"76046370"|"140888105"
"PT"|Yes|"76046602"|"140888589"
"GM"|Yes|"76046475"|"140888315"
"GC"|Yes|"76046329"|"140888021"
"GC-GM"|No |"76046329"|"140888022"
"GM"|Yes|"76046503"|"140888372"
"SC-SM"|No |"76046503"|"140888373"
"GP-GM"|No |"76046647"|"140888683"
"SM"|No |"76046647"|"140888682"
"GC-GM"|Yes|"76046647"|"140888681"
"GC"|Yes|"76046536"|"140888447"
"CH"|No |"76046536"|"140888448"
"GC-GM"|No |"76046536"|"140888449"
"PT"|Yes|"76046412"|"140888188"
"GM"|Yes|"76046318"|"140887997"
"PT"|Yes|"76046464"|"140888293"
"GC"|No |"76046433"|"140888230"
"GW"|No |"76046433"|"140888231"
"GC-GM"|Yes|"76046433"|"140888232"
"SM"|Yes|"76046306"|"140887972"
"GM"|No |"76046306"|"140887973"
"GC-GM"|Yes|"76046558"|"140888493"
"GM"|No |"76046558"|"140888494"
"GP"|No |"76046558"|"140888495"
"GC-GM"|Yes|"76046665"|"140888721"
"GP-GM"|No |"76046665"|"140888722"
"GC"|No |"76046665"|"140888723"
"GW"|Yes|"76046317"|"140887995"
"GP-GC"|No |"76046317"|"140887996"
"GC"|No |"76046628"|"140888642"
"GW"|No |"76046628"|"140888643"
"GC-GM"|Yes|"76046628"|"140888644"
"PT"|Yes|"76046562"|"140888503"
"GC"|Yes|"76046599"|"140888582"
"CH"|No |"76046599"|"140888583"
"GC-GM"|No |"76046599"|"140888584"
"SM"|Yes|"76046477"|"140888319"
"GM"|No |"76046477"|"140888320"
"CL"|Yes|"76046422"|"140888208"
"GM"|Yes|"76046380"|"140888126"
"GM"|Yes|"76046639"|"140888663"
"SM"|No |"76046639"|"140888664"
"GM"|Yes|"76046525"|"140888423"
"SC-SM"|No |"76046525"|"140888424"
