|"Slightly decomposed plant material"|"153962692"|"156593292"
"Sandy loam"||"153962407"|"156592526"
"Clay loam"||"153962233"|"156592766"
|"Moderately decomposed plant material"|"153962170"|"156593349"
"Loamy sand"||"153962078"|"156593196"
"Loam"||"153962734"|"156592941"
"Sandy loam"||"153962608"|"156592909"
"Clay loam"||"153962481"|"156592890"
"Loam"||"153961848"|"156592565"
"Loam"||"153961816"|"156592558"
|"Slightly decomposed plant material"|"153962564"|"156593251"
"Loam"||"153962104"|"156593101"
"Silt loam"||"153961859"|"156592554"
"Coarse sandy loam"||"153961836"|"156592564"
"Silt loam"||"153962285"|"156592514"
"Loam"||"153961964"|"156593293"
"Silty clay loam"||"153962181"|"156593001"
"Loam"||"153962067"|"156593084"
"Coarse sandy loam"||"153962207"|"156592998"
"Loam"||"153962420"|"156592817"
"Loamy sand"||"153962122"|"156592980"
"Coarse sandy loam"||"153962512"|"156592419"
"Silt loam"||"153961910"|"156592734"
"Coarse sand"||"153962155"|"156593340"
"Sand"||"153961742"|"156592753"
"Fine sandy loam"||"153962056"|"156593315"
"Silty clay loam"||"153962396"|"156592671"
"Sandy loam"||"153961754"|"156592846"
"Silt loam"||"153961858"|"156592695"
"Sandy loam"||"153962544"|"156593238"
"Silty clay"||"153962296"|"156592777"
"Loam"||"153962359"|"156592793"
"Sandy loam"||"153962618"|"156593260"
|"Slightly decomposed plant material"|"153962387"|"156592676"
|"Moderately decomposed plant material"|"153962348"|"156592797"
"Coarse sand"||"153962019"|"156593181"
"Loam"||"153961986"|"156593184"
"Sandy loam"||"153961837"|"156592435"
"Silty clay loam"||"153962085"|"156592977"
"Sandy loam"||"153962494"|"156592701"
"Loam"||"153962008"|"156592959"
|"Moderately decomposed plant material"|"153962470"|"156592893"
"Loam"||"153962713"|"156593165"
"Coarse sandy loam"||"153961879"|"156592456"
"Loam"||"153962400"|"156592802"
"Sandy loam"||"153962619"|"156593256"
"Coarse sandy loam"||"153961763"|"156592443"
"Silt loam"||"153962354"|"156592392"
"Silt loam"||"153962111"|"156593219"
"Coarse sandy loam"||"153961982"|"156592958"
"Silt loam"||"153962119"|"156593337"
"Loam"||"153962148"|"156592983"
"Sandy loam"||"153962306"|"156592375"
"Loamy sand"||"153962525"|"156592900"
"Clay loam"||"153962702"|"156593060"
"Silty clay"||"153962398"|"156592672"
"Silty clay loam"||"153962640"|"156593158"
"Coarse sand"||"153961949"|"156592736"
|"Slightly decomposed plant material"|"153962093"|"156593105"
"Sandy loam"||"153962459"|"156592353"
"Fine sandy loam"||"153961753"|"156592845"
"Silty clay loam"||"153961900"|"156592591"
"Coarse sand"||"153962270"|"156592770"
"Coarse sandy loam"||"153962317"|"156592644"
"Loam"||"153962343"|"156592520"
"Clay loam"||"153961960"|"156592606"
"Clay loam"||"153962483"|"156593121"
"Sandy loam"||"153961868"|"156592878"
"Sandy loam"||"153962628"|"156593034"
"Fine sandy loam"||"153961775"|"156592579"
"Sandy loam"||"153962248"|"156592632"
"Coarse sand"||"153961869"|"156592879"
"Loam"||"153962322"|"156592776"
"Loam"||"153962536"|"156592899"
"Fine sandy loam"||"153962192"|"156593342"
"Loamy sand"||"153961921"|"156592739"
"Loamy sand"||"153962409"|"156592395"
"Sandy loam"||"153961764"|"156592439"
"Silt loam"||"153962041"|"156593091"
"Clay loam"||"153962639"|"156593047"
"Loam"||"153961826"|"156592559"
"Loamy sand"||"153962082"|"156592614"
"Fine sandy loam"||"153961757"|"156592842"
"Sandy loam"||"153962411"|"156592396"
"Clay loam"||"153962703"|"156593061"
"Silty clay loam"||"153961942"|"156593066"
"Loamy sand"||"153962247"|"156592758"
"Coarse sandy loam"||"153962058"|"156592969"
"Loam"||"153961901"|"156592592"
"Sandy loam"||"153962604"|"156593030"
"Coarse sand"||"153961864"|"156592457"
"Coarse sand"||"153962153"|"156593108"
"Fine sandy loam"||"153962533"|"156593244"
"Clay loam"||"153962633"|"156593048"
"Sandy loam"||"153961809"|"156592711"
"Sandy loam"||"153962363"|"156592662"
|"Moderately decomposed plant material"|"153962707"|"156593164"
"Loam"||"153962350"|"156592796"
"Loam"||"153962206"|"156593227"
"Silt loam"||"153962278"|"156592782"
"Sandy loam"||"153962500"|"156592703"
"Silt loam"||"153961831"|"156592556"
"Loam"||"153962234"|"156592767"
"Silt loam"||"153962120"|"156593338"
"Sandy loam"||"153962339"|"156592786"
"Fine sandy loam"||"153962195"|"156593113"
"Silt loam"||"153962453"|"156592819"
"Loamy sand"||"153962131"|"156592620"
"Coarse sandy loam"||"153962685"|"156593156"
"Silt loam"||"153961912"|"156592464"
"Coarse sand"||"153962269"|"156592642"
|"Slightly decomposed plant material"|"153962171"|"156593350"
"Silty clay loam"||"153962005"|"156593074"
"Sandy loam"||"153962607"|"156593138"
"Sandy loam"||"153962245"|"156592756"
"Fine sandy loam"||"153962522"|"156593008"
"Loam"||"153962142"|"156593212"
"Coarse sand"||"153961739"|"156592884"
"Fine sandy loam"||"153961923"|"156592470"
"Loam"||"153962427"|"156592548"
"Sandy loam"||"153962401"|"156592803"
"Loam"||"153962659"|"156593266"
"Sandy loam"||"153961952"|"156592466"
"Loam"||"153961768"|"156592574"
"Clay loam"||"153962361"|"156592661"
"Coarse sand"||"153962130"|"156592350"
"Loam"||"153962390"|"156592805"
"Coarse sandy loam"||"153962729"|"156593282"
"Sandy loam"||"153961842"|"156592833"
"Loam"||"153961963"|"156592608"
"Loam"||"153962182"|"156593345"
"Fine sandy loam"||"153962328"|"156592383"
"Loamy sand"||"153962448"|"156592410"
"Clay loam"||"153962559"|"156593134"
"Sandy loam"||"153961927"|"156592738"
"Loam"||"153962109"|"156592990"
|"Slightly decomposed plant material"|"153962121"|"156593211"
"Silt loam"||"153962164"|"156593235"
"Loam"||"153962258"|"156592628"
|"Slightly decomposed plant material"|"153961890"|"156592596"
"Silt loam"||"153962026"|"156593080"
"Loam"||"153962596"|"156593147"
"Silt loam"||"153961820"|"156592828"
"Silt loam"||"153961853"|"156592696"
"Silt loam"||"153962280"|"156592785"
"Loam"||"153962184"|"156593348"
"Loam"||"153961783"|"156592445"
"Silt loam"||"153962037"|"156593204"
"Coarse sand"||"153962463"|"156592806"
"Clay loam"||"153962585"|"156593144"
|"Bedrock"|"153962490"|"156592832"
"Loamy sand"||"153962256"|"156592762"
"Sandy loam"||"153962548"|"156593125"
|"Slightly decomposed plant material"|"153962287"|"156592781"
"Coarse sand"||"153961746"|"156592482"
"Sandy loam"||"153961772"|"156592572"
"Clay loam"||"153962589"|"156593035"
"Silty clay"||"153962475"|"156593119"
"Loam"||"153962110"|"156592991"
"Fine sandy loam"||"153962670"|"156593044"
"Silty clay loam"||"153962089"|"156593092"
"Silty clay loam"||"153962025"|"156592963"
"Coarse sandy loam"||"153961875"|"156592854"
"Loam"||"153961846"|"156592434"
"Coarse sandy loam"||"153962068"|"156593085"
"Sandy loam"||"153962141"|"156592981"
"Loam"||"153962474"|"156592484"
"Clay loam"||"153962047"|"156593320"
"Coarse sandy loam"||"153962537"|"156593129"
"Sandy loam"||"153962722"|"156593058"
"Coarse sandy loam"||"153961849"|"156592566"
"Coarse sandy loam"||"153962379"|"156592397"
"Coarse sandy loam"||"153962681"|"156593272"
"Loam"||"153961886"|"156592453"
"Clay loam"||"153962485"|"156593011"
"Silt loam"||"153962099"|"156593334"
"Loamy sand"||"153962160"|"156592755"
"Loamy sand"||"153962511"|"156592553"
"Loamy sand"||"153961794"|"156592581"
"Loamy sand"||"153962464"|"156592807"
"Sandy loam"||"153961953"|"156592881"
"Loam"||"153962036"|"156593321"
"Sandy loam"||"153961883"|"156592726"
"Loamy sand"||"153962276"|"156592623"
"Silt loam"||"153961941"|"156593065"
"Loam"||"153962300"|"156592779"
"Loamy sand"||"153962437"|"156592408"
"Silt loam"||"153961943"|"156593067"
"Clay loam"||"153962574"|"156593024"
"Loam"||"153962352"|"156592522"
"Loamy sand"||"153962057"|"156593316"
"Clay loam"||"153962416"|"156592684"
"Coarse sand"||"153962016"|"156593298"
"Silt loam"||"153962162"|"156593351"
"Silty clay"||"153962696"|"156593289"
"Loam"||"153962644"|"156593274"
"Loamy sand"||"153961838"|"156592709"
"Loamy sand"||"153961805"|"156592436"
"Silt loam"||"153962173"|"156593231"
"Loamy sand"||"153962015"|"156593297"
"Coarse sandy loam"||"153962725"|"156592943"
"Sandy loam"||"153962622"|"156592912"
"Loam"||"153962501"|"156592430"
"Sandy loam"||"153962714"|"156592937"
"Silty clay loam"||"153961857"|"156592421"
"Coarse sandy loam"||"153962438"|"156592679"
"Sandy loam"||"153962611"|"156593253"
"Silt loam"||"153962289"|"156592649"
"Clay loam"||"153962648"|"156592933"
"Coarse sandy loam"||"153961882"|"156592452"
"Sandy loam"||"153962368"|"156592532"
"Clay loam"||"153962299"|"156592778"
|"Mucky peat"|"153961798"|"156592475"
"Clay loam"||"153962183"|"156593347"
"Sandy loam"||"153961985"|"156592954"
"Sandy loam"||"153962699"|"156593173"
"Sandy loam"||"153962673"|"156593042"
"Loamy sand"||"153961835"|"156592706"
"Coarse sand"||"153962460"|"156592485"
"Clay loam"||"153962101"|"156592986"
"Loam"||"153962235"|"156592365"
"Sandy loam"||"153961930"|"156592601"
"Sandy loam"||"153962600"|"156593136"
"Coarse sandy loam"||"153962204"|"156593110"
"Sandy loam"||"153962737"|"156593170"
"Sandy loam"||"153962449"|"156592543"
"Loamy sand"||"153961761"|"156592442"
"Fine sandy loam"||"153961834"|"156592433"
|"Moderately decomposed plant material"|"153962563"|"156593250"
"Silt loam"||"153962088"|"156593208"
"Loam"||"153962530"|"156593241"
|"Slightly decomposed plant material"|"153961860"|"156592589"
"Sandy loam"||"153962079"|"156592966"
"Loam"||"153962298"|"156592648"
"Sandy loam"||"153962552"|"156593015"
"Silt loam"||"153962236"|"156592637"
"Loam"||"153962397"|"156592401"
"Fine sandy loam"||"153962526"|"156593130"
"Sandy loam"||"153962493"|"156592428"
"Silt loam"||"153962090"|"156593093"
"Silty clay loam"||"153962027"|"156593194"
"Loamy sand"||"153962309"|"156592774"
"Sandy loam"||"153962055"|"156593314"
"Sandy loam"||"153962371"|"156592667"
"Silt loam"||"153962689"|"156593175"
"Loamy sand"||"153962151"|"156593224"
"Coarse sand"||"153962152"|"156592995"
|"Slightly decomposed plant material"|"153962014"|"156593183"
"Silt loam"||"153962700"|"156592946"
|"Moderately decomposed plant material"|"153962637"|"156592935"
"Sandy loam"||"153961872"|"156592851"
"Sandy loam"||"153961750"|"156592444"
"Loam"||"153962663"|"156592925"
"Coarse sand"||"153961808"|"156592569"
"Sandy loam"||"153961871"|"156592727"
"Sandy loam"||"153962736"|"156592942"
"Coarse sandy loam"||"153962320"|"156592505"
"Sandy loam"||"153961919"|"156592870"
"Sandy loam"||"153962504"|"156592431"
"Coarse sandy loam"||"153961787"|"156592848"
"Loam"||"153961893"|"156592859"
"Loam"||"153962684"|"156592929"
"Loam"||"153962319"|"156592646"
"Coarse sandy loam"||"153962194"|"156593344"
"Silt loam"||"153962423"|"156592414"
"Loam"||"153962225"|"156592764"
"Fine sandy loam"||"153962308"|"156592773"
"Sandy loam"||"153962711"|"156593281"
"Silty clay loam"||"153962452"|"156592689"
"Loam"||"153962626"|"156593032"
"Coarse sand"||"153962246"|"156592757"
"Sandy loam"||"153962066"|"156593083"
|"Slightly decomposed plant material"|"153962035"|"156593323"
"Coarse sandy loam"||"153962310"|"156592775"
"Coarse sandy loam"||"153962341"|"156592788"
"Loamy sand"||"153962615"|"156593257"
"Sandy loam"||"153962515"|"156592693"
"Loam"||"153961897"|"156592862"
"Silty clay"||"153961824"|"156592748"
"Sandy loam"||"153962129"|"156592615"
"Loam"||"153961996"|"156593077"
"Loam"||"153962486"|"156592892"
"Silt loam"||"153962215"|"156592768"
"Loam"||"153962578"|"156593264"
"Coarse sandy loam"||"153962434"|"156592541"
"Loam"||"153962688"|"156592947"
"Clay loam"||"153961961"|"156592607"
"Loamy sand"||"153961861"|"156592857"
"Loam"||"153962641"|"156592931"
"Loamy sand"||"153962267"|"156592641"
"Sandy loam"||"153961845"|"156592707"
"Fine sandy loam"||"153962445"|"156592682"
"Clay loam"||"153962412"|"156592544"
"Coarse sand"||"153962077"|"156592965"
"Loam"||"153962048"|"156593203"
"Coarse sandy loam"||"153962408"|"156592665"
"Loam"||"153962288"|"156592380"
"Loamy sand"||"153962193"|"156593343"
"Clay loam"||"153961898"|"156592590"
"Clay loam"||"153962226"|"156592362"
"Loam"||"153962710"|"156593280"
"Loam"||"153962567"|"156593247"
|"Slightly decomposed plant material"|"153962652"|"156593039"
"Silty clay loam"||"153961823"|"156592611"
"Clay loam"||"153962007"|"156593189"
"Loam"||"153961974"|"156593178"
"Sandy loam"||"153961850"|"156592567"
"Loam"||"153962674"|"156593043"
"Loam"||"153962489"|"156593122"
"Sandy loam"||"153962715"|"156592938"
"Silty clay loam"||"153962214"|"156592640"
"Clay loam"||"153961972"|"156592474"
"Loam"||"153962203"|"156593109"
"Sandy loam"||"153962330"|"156592790"
"Fine sandy loam"||"153962059"|"156592971"
"Coarse sandy loam"||"153961887"|"156592725"
"Sandy loam"||"153962726"|"156593172"
"Loamy sand"||"153962375"|"156592529"
"Loamy sand"||"153961776"|"156592580"
|"Bedrock"|"153962721"|"156593167"
"Loamy sand"||"153962140"|"156593331"
"Sandy loam"||"153962132"|"156593216"
"Loam"||"153962046"|"156593318"
"Sandy loam"||"153961983"|"156593303"
|"Slightly decomposed plant material"|"153962471"|"156593123"
"Loam"||"153961934"|"156592740"
|"Moderately decomposed plant material"|"153962386"|"156592405"
"Silt loam"||"153962351"|"156592521"
"Sandy loam"||"153962478"|"156592888"
"Loamy sand"||"153962678"|"156593154"
"Silt loam"||"153961908"|"156592733"
|"Moderately decomposed plant material"|"153961813"|"156592697"
"Coarse sand"||"153962467"|"156592810"
|"Moderately decomposed plant material"|"153961994"|"156593078"
"Coarse sandy loam"||"153962541"|"156593021"
"Loam"||"153962570"|"156592902"
